loss,val_loss
0.020968422293663025,0.005001407582312822
0.004012720659375191,0.002413285430520773
0.0030697286128997803,0.002306684385985136
0.0028342243749648333,0.004612452816218138
0.0025000625755637884,0.0021087077911943197
0.0021948034409433603,0.0024781699758023024
0.0021167979575693607,0.0019049671245738864
0.0020308152306824923,0.002127639716491103
0.00182797119487077,0.0017780371708795428
0.001983966212719679,0.002130728680640459
0.0015946271596476436,0.0024078020360320807
0.0016312339575961232,0.0015626188833266497
0.001701990608125925,0.0015598245663568377
0.0016379756852984428,0.0019392749527469277
0.001653897576034069,0.0015062404563650489
0.001310119405388832,0.0017725403886288404
0.001522368984296918,0.001525434898212552
0.0013291484210640192,0.0016226182924583554
0.0013483241200447083,0.0015514531405642629
0.0013131493469700217,0.0013750887010246515
0.0012177001917734742,0.0014733148273080587
0.0012736349599435925,0.0015174944419413805
0.0012008986668661237,0.0013721201103180647
0.0011818268103525043,0.0013543673558160663
0.0012518921867012978,0.001267342595383525
0.000976680894382298,0.001425124704837799
0.0011772796278819442,0.002501638373360038
0.001241292804479599,0.0013309972127899528
0.001043649623170495,0.0012517442228272557
0.0010755264665931463,0.0021937862038612366
0.0010461128549650311,0.0013846650253981352
0.0009865997126325965,0.001362728187814355
0.0010597269283607602,0.0013336550910025835
0.0010633039055392146,0.0014121013227850199
0.0009615873568691313,0.001544574974104762
0.0009966942016035318,0.0011675010900944471
0.0010520074283704162,0.0013279541162773967
0.0009297521319240332,0.0023109836038202047
0.0010210478212684393,0.0016124293906614184
0.0009443399030715227,0.001098593114875257
0.0009877752745524049,0.001220479141920805
0.0009709162404760718,0.0012388972099870443
0.0009425987373106182,0.001673504477366805
0.0010143573163077235,0.0010768214706331491
0.0009328859159722924,0.0010498559568077326
0.0009522231412120163,0.0010681434068828821
0.0009263243409805,0.0010553105967119336
0.0010455278679728508,0.0009393723448738456
0.0009744712733663619,0.0014186208136379719
0.0009579781326465309,0.0011015950003638864
0.00091090879868716,0.0009333136258646846
