loss,val_loss
0.000817249936517328,0.0006357356905937195
0.0007555821212008595,0.0008978475816547871
0.0006837930995970964,0.0004768194630742073
0.0007684858865104616,0.0005600163713097572
0.000661637110169977,0.0009688338614068925
0.0007280114805325866,0.0005861323443241417
0.0006715888157486916,0.0004896761965937912
0.0006850984646007419,0.0005140334251336753
0.0007300659199245274,0.001152348704636097
0.0008170956862159073,0.0016318447887897491
0.0007346494821831584,0.0005926552112214267
0.0007983717950992286,0.0005195576814003289
0.0006851744838058949,0.0005561510915867984
0.000779487076215446,0.0006945825298316777
0.0007244968437589705,0.0005006635910831392
0.0006952693802304566,0.0007727365009486675
0.0007286270265467465,0.0012293342733755708
0.0007060889038257301,0.0005149338976480067
0.0006999732577241957,0.0005107430042698979
0.0007086939876899123,0.000728002458345145
0.0006973322597332299,0.0007263186853379011
0.0007688889163546264,0.00042265429510734975
0.0006844083545729518,0.00040152843575924635
0.0007409201934933662,0.00043102039489895105
0.0008003839757293463,0.00044296332634985447
0.0007364690536633134,0.0006628188421018422
0.0007168579031713307,0.0027229045517742634
0.000905152759514749,0.00045510430936701596
0.0007577346405014396,0.0034185952972620726
0.0009766737930476665,0.0024834282230585814
0.000736796937417239,0.002900659339502454
0.0008386161061935127,0.0006529283709824085
0.0006839370471425354,0.0008949781185947359
0.0007008109241724014,0.0007074454333633184
0.0007185462745837867,0.0004126797430217266
0.000712177250534296,0.0009945905767381191
0.0007158635416999459,0.0005046809674240649
0.0007189320749603212,0.0013036555610597134
0.0006920047453604639,0.0005729664699174464
0.000677871925290674,0.0008634830010123551
0.0007437473977915943,0.000407523475587368
0.0007405634969472885,0.00037370467907749116
0.0009639997151680291,0.000455160130513832
0.000687203835695982,0.00041156302904710174
0.0007390709361061454,0.0006348153692670166
0.0007571708410978317,0.0006743080448359251
0.0007345477933995426,0.0009193807491101325
0.0007312013767659664,0.0008205554913729429
0.0007975720218382776,0.0011335822055116296
0.0007118867943063378,0.0005194125697016716
0.0007298606215044856,0.0005184196634218097
0.0007663363358005881,0.0003911308303941041
0.0007116863271221519,0.0034060755278915167
0.000832867284771055,0.0006151110283099115
0.0007208196329884231,0.0008960241684690118
0.0006921065505594015,0.000743777141906321
0.0007143736584112048,0.0013309152564033866
0.0007207370945252478,0.000366118096280843
0.0006655367906205356,0.0007844328647479415
0.0007510509458370507,0.00042198479059152305
0.0006384171429090202,0.00043779597035609186
0.0006750833126716316,0.00044092079042457044
